Total[MWh],Forecasted residual load[MWh],Datetime,Weekday,Weekclass,Year,Month,Hour,Grouped_daytype
64870.0,0.0,2015-01-14 20:00:00,Wed,7.0,2015,01,20,Holiday
61399.75,0.0,2015-01-14 21:00:00,Wed,7.0,2015,01,21,Holiday
58749.25,0.0,2015-01-14 22:00:00,Wed,7.0,2015,01,22,Holiday
53886.25,0.0,2015-01-14 23:00:00,Wed,7.0,2015,01,23,Holiday
50516.75,0.0,2015-01-15 00:00:00,Thu,7.0,2015,01,00,Holiday
48246.75,0.0,2015-01-15 01:00:00,Thu,7.0,2015,01,01,Holiday
47151.25,0.0,2015-01-15 02:00:00,Thu,7.0,2015,01,02,Holiday
47446.5,0.0,2015-01-15 03:00:00,Thu,7.0,2015,01,03,Holiday
48711.0,0.0,2015-01-15 04:00:00,Thu,7.0,2015,01,04,Holiday
51747.0,0.0,2015-01-15 05:00:00,Thu,7.0,2015,01,05,Holiday
58070.75,0.0,2015-01-15 06:00:00,Thu,7.0,2015,01,06,Holiday
66065.25,0.0,2015-01-15 07:00:00,Thu,7.0,2015,01,07,Holiday
69232.25,0.0,2015-01-15 08:00:00,Thu,7.0,2015,01,08,Holiday
69457.5,0.0,2015-01-15 09:00:00,Thu,7.0,2015,01,09,Holiday
70319.25,0.0,2015-01-15 10:00:00,Thu,7.0,2015,01,10,Holiday
71469.25,0.0,2015-01-15 11:00:00,Thu,7.0,2015,01,11,Holiday
70610.25,0.0,2015-01-15 12:00:00,Thu,7.0,2015,01,12,Holiday
68416.75,0.0,2015-01-15 13:00:00,Thu,7.0,2015,01,13,Holiday
67209.0,0.0,2015-01-15 14:00:00,Thu,7.0,2015,01,14,Holiday
67023.5,0.0,2015-01-15 15:00:00,Thu,7.0,2015,01,15,Holiday
67436.5,0.0,2015-01-15 16:00:00,Thu,7.0,2015,01,16,Holiday
69921.0,0.0,2015-01-15 17:00:00,Thu,7.0,2015,01,17,Holiday
69763.0,0.0,2015-01-15 18:00:00,Thu,7.0,2015,01,18,Holiday
67808.75,0.0,2015-01-15 19:00:00,Thu,7.0,2015,01,19,Holiday
63503.0,0.0,2015-01-15 20:00:00,Thu,7.0,2015,01,20,Holiday
60058.0,0.0,2015-01-15 21:00:00,Thu,7.0,2015,01,21,Holiday
57785.25,0.0,2015-01-15 22:00:00,Thu,7.0,2015,01,22,Holiday
53282.75,0.0,2015-01-15 23:00:00,Thu,7.0,2015,01,23,Holiday
48985.75,0.0,2015-01-16 00:00:00,Fri,7.0,2015,01,00,Holiday
47572.5,0.0,2015-01-16 01:00:00,Fri,7.0,2015,01,01,Holiday
46611.5,0.0,2015-01-16 02:00:00,Fri,7.0,2015,01,02,Holiday
46974.25,0.0,2015-01-16 03:00:00,Fri,7.0,2015,01,03,Holiday
48737.5,0.0,2015-01-16 04:00:00,Fri,7.0,2015,01,04,Holiday
51631.5,0.0,2015-01-16 05:00:00,Fri,7.0,2015,01,05,Holiday
58083.25,0.0,2015-01-16 06:00:00,Fri,7.0,2015,01,06,Holiday
65676.0,0.0,2015-01-16 07:00:00,Fri,7.0,2015,01,07,Holiday
68677.5,0.0,2015-01-16 08:00:00,Fri,7.0,2015,01,08,Holiday
68773.75,0.0,2015-01-16 09:00:00,Fri,7.0,2015,01,09,Holiday
69188.75,0.0,2015-01-16 10:00:00,Fri,7.0,2015,01,10,Holiday
70330.75,0.0,2015-01-16 11:00:00,Fri,7.0,2015,01,11,Holiday
69098.0,0.0,2015-01-16 12:00:00,Fri,7.0,2015,01,12,Holiday
66585.25,0.0,2015-01-16 13:00:00,Fri,7.0,2015,01,13,Holiday
65772.0,0.0,2015-01-16 14:00:00,Fri,7.0,2015,01,14,Holiday
65504.0,0.0,2015-01-16 15:00:00,Fri,7.0,2015,01,15,Holiday
65842.0,0.0,2015-01-16 16:00:00,Fri,7.0,2015,01,16,Holiday
68543.25,0.0,2015-01-16 17:00:00,Fri,7.0,2015,01,17,Holiday
68683.0,0.0,2015-01-16 18:00:00,Fri,7.0,2015,01,18,Holiday
66220.5,0.0,2015-01-16 19:00:00,Fri,7.0,2015,01,19,Holiday
62129.5,0.0,2015-01-16 20:00:00,Fri,7.0,2015,01,20,Holiday
57963.0,0.0,2015-01-16 21:00:00,Fri,7.0,2015,01,21,Holiday
55038.0,0.0,2015-01-16 22:00:00,Fri,7.0,2015,01,22,Holiday
52542.0,0.0,2015-01-16 23:00:00,Fri,7.0,2015,01,23,Holiday
49195.5,0.0,2015-01-17 00:00:00,Sat,7.0,2015,01,00,Holiday
47606.75,0.0,2015-01-17 01:00:00,Sat,7.0,2015,01,01,Holiday
46094.0,0.0,2015-01-17 02:00:00,Sat,7.0,2015,01,02,Holiday
45942.5,0.0,2015-01-17 03:00:00,Sat,7.0,2015,01,03,Holiday
46531.25,0.0,2015-01-17 04:00:00,Sat,7.0,2015,01,04,Holiday
46256.0,0.0,2015-01-17 05:00:00,Sat,7.0,2015,01,05,Holiday
47450.0,0.0,2015-01-17 06:00:00,Sat,7.0,2015,01,06,Holiday
51215.75,0.0,2015-01-17 07:00:00,Sat,7.0,2015,01,07,Holiday
54927.25,0.0,2015-01-17 08:00:00,Sat,7.0,2015,01,08,Holiday
57348.0,0.0,2015-01-17 09:00:00,Sat,7.0,2015,01,09,Holiday
58593.25,0.0,2015-01-17 10:00:00,Sat,7.0,2015,01,10,Holiday
59897.5,0.0,2015-01-17 11:00:00,Sat,7.0,2015,01,11,Holiday
58974.25,0.0,2015-01-17 12:00:00,Sat,7.0,2015,01,12,Holiday
57177.0,0.0,2015-01-17 13:00:00,Sat,7.0,2015,01,13,Holiday
55839.5,0.0,2015-01-17 14:00:00,Sat,7.0,2015,01,14,Holiday
54703.75,0.0,2015-01-17 15:00:00,Sat,7.0,2015,01,15,Holiday
56193.75,0.0,2015-01-17 16:00:00,Sat,7.0,2015,01,16,Holiday
58905.25,0.0,2015-01-17 17:00:00,Sat,7.0,2015,01,17,Holiday
60005.5,0.0,2015-01-17 18:00:00,Sat,7.0,2015,01,18,Holiday
58379.5,0.0,2015-01-17 19:00:00,Sat,7.0,2015,01,19,Holiday
54707.0,0.0,2015-01-17 20:00:00,Sat,7.0,2015,01,20,Holiday
52522.5,0.0,2015-01-17 21:00:00,Sat,7.0,2015,01,21,Holiday
52241.0,0.0,2015-01-17 22:00:00,Sat,7.0,2015,01,22,Holiday
49333.25,0.0,2015-01-17 23:00:00,Sat,7.0,2015,01,23,Holiday
45897.75,0.0,2015-01-18 00:00:00,Sun,7.0,2015,01,00,Holiday
43534.75,0.0,2015-01-18 01:00:00,Sun,7.0,2015,01,01,Holiday
42249.0,0.0,2015-01-18 02:00:00,Sun,7.0,2015,01,02,Holiday
42613.0,0.0,2015-01-18 03:00:00,Sun,7.0,2015,01,03,Holiday
43020.75,0.0,2015-01-18 04:00:00,Sun,7.0,2015,01,04,Holiday
42901.75,0.0,2015-01-18 05:00:00,Sun,7.0,2015,01,05,Holiday
42406.0,0.0,2015-01-18 06:00:00,Sun,7.0,2015,01,06,Holiday
44223.75,0.0,2015-01-18 07:00:00,Sun,7.0,2015,01,07,Holiday
47172.25,0.0,2015-01-18 08:00:00,Sun,7.0,2015,01,08,Holiday
50273.75,0.0,2015-01-18 09:00:00,Sun,7.0,2015,01,09,Holiday
52753.5,0.0,2015-01-18 10:00:00,Sun,7.0,2015,01,10,Holiday
55079.25,0.0,2015-01-18 11:00:00,Sun,7.0,2015,01,11,Holiday
54972.25,0.0,2015-01-18 12:00:00,Sun,7.0,2015,01,12,Holiday
53126.5,0.0,2015-01-18 13:00:00,Sun,7.0,2015,01,13,Holiday
51698.5,0.0,2015-01-18 14:00:00,Sun,7.0,2015,01,14,Holiday
51324.0,0.0,2015-01-18 15:00:00,Sun,7.0,2015,01,15,Holiday
52131.25,0.0,2015-01-18 16:00:00,Sun,7.0,2015,01,16,Holiday
56862.5,0.0,2015-01-18 17:00:00,Sun,7.0,2015,01,17,Holiday
58676.75,0.0,2015-01-18 18:00:00,Sun,7.0,2015,01,18,Holiday
57651.25,0.0,2015-01-18 19:00:00,Sun,7.0,2015,01,19,Holiday
54533.5,0.0,2015-01-18 20:00:00,Sun,7.0,2015,01,20,Holiday
52814.5,0.0,2015-01-18 21:00:00,Sun,7.0,2015,01,21,Holiday
53122.5,0.0,2015-01-18 22:00:00,Sun,7.0,2015,01,22,Holiday
50060.5,0.0,2015-01-18 23:00:00,Sun,7.0,2015,01,23,Holiday
46654.75,0.0,2015-01-19 00:00:00,Mon,7.0,2015,01,00,Holiday
44912.0,0.0,2015-01-19 01:00:00,Mon,7.0,2015,01,01,Holiday
44047.25,0.0,2015-01-19 02:00:00,Mon,7.0,2015,01,02,Holiday
44206.75,0.0,2015-01-19 03:00:00,Mon,7.0,2015,01,03,Holiday
45746.5,0.0,2015-01-19 04:00:00,Mon,7.0,2015,01,04,Holiday
49104.5,0.0,2015-01-19 05:00:00,Mon,7.0,2015,01,05,Holiday
57709.25,0.0,2015-01-19 06:00:00,Mon,7.0,2015,01,06,Holiday
65059.75,0.0,2015-01-19 07:00:00,Mon,7.0,2015,01,07,Holiday
67943.25,0.0,2015-01-19 08:00:00,Mon,7.0,2015,01,08,Holiday
68221.75,0.0,2015-01-19 09:00:00,Mon,7.0,2015,01,09,Holiday
69530.5,0.0,2015-01-19 10:00:00,Mon,7.0,2015,01,10,Holiday
70315.5,0.0,2015-01-19 11:00:00,Mon,7.0,2015,01,11,Holiday
69890.5,0.0,2015-01-19 12:00:00,Mon,7.0,2015,01,12,Holiday
68226.25,0.0,2015-01-19 13:00:00,Mon,7.0,2015,01,13,Holiday
67647.0,0.0,2015-01-19 14:00:00,Mon,7.0,2015,01,14,Holiday
67614.75,0.0,2015-01-19 15:00:00,Mon,7.0,2015,01,15,Holiday
67162.75,0.0,2015-01-19 16:00:00,Mon,7.0,2015,01,16,Holiday
69321.75,0.0,2015-01-19 17:00:00,Mon,7.0,2015,01,17,Holiday
70118.75,0.0,2015-01-19 18:00:00,Mon,7.0,2015,01,18,Holiday
68591.75,0.0,2015-01-19 19:00:00,Mon,7.0,2015,01,19,Holiday
64674.5,0.0,2015-01-19 20:00:00,Mon,7.0,2015,01,20,Holiday
61619.25,0.0,2015-01-19 21:00:00,Mon,7.0,2015,01,21,Holiday
58391.75,0.0,2015-01-19 22:00:00,Mon,7.0,2015,01,22,Holiday
53210.0,0.0,2015-01-19 23:00:00,Mon,7.0,2015,01,23,Holiday
49464.5,0.0,2015-01-20 00:00:00,Tue,7.0,2015,01,00,Holiday
48207.75,0.0,2015-01-20 01:00:00,Tue,7.0,2015,01,01,Holiday
47128.0,0.0,2015-01-20 02:00:00,Tue,7.0,2015,01,02,Holiday
47193.75,0.0,2015-01-20 03:00:00,Tue,7.0,2015,01,03,Holiday
48149.0,0.0,2015-01-20 04:00:00,Tue,7.0,2015,01,04,Holiday
50658.0,0.0,2015-01-20 05:00:00,Tue,7.0,2015,01,05,Holiday
58080.75,0.0,2015-01-20 06:00:00,Tue,7.0,2015,01,06,Holiday
64908.25,0.0,2015-01-20 07:00:00,Tue,7.0,2015,01,07,Holiday
67258.0,0.0,2015-01-20 08:00:00,Tue,7.0,2015,01,08,Holiday
67398.75,0.0,2015-01-20 09:00:00,Tue,7.0,2015,01,09,Holiday
68364.0,0.0,2015-01-20 10:00:00,Tue,7.0,2015,01,10,Holiday
68885.5,0.0,2015-01-20 11:00:00,Tue,7.0,2015,01,11,Holiday
68403.0,0.0,2015-01-20 12:00:00,Tue,7.0,2015,01,12,Holiday
67520.25,0.0,2015-01-20 13:00:00,Tue,7.0,2015,01,13,Holiday
65345.5,0.0,2015-01-20 14:00:00,Tue,7.0,2015,01,14,Holiday
65356.0,0.0,2015-01-20 15:00:00,Tue,7.0,2015,01,15,Holiday
65148.0,0.0,2015-01-20 16:00:00,Tue,7.0,2015,01,16,Holiday
68081.5,0.0,2015-01-20 17:00:00,Tue,7.0,2015,01,17,Holiday
69041.5,0.0,2015-01-20 18:00:00,Tue,7.0,2015,01,18,Holiday
67834.5,0.0,2015-01-20 19:00:00,Tue,7.0,2015,01,19,Holiday
64030.0,0.0,2015-01-20 20:00:00,Tue,7.0,2015,01,20,Holiday
60753.75,0.0,2015-01-20 21:00:00,Tue,7.0,2015,01,21,Holiday
57965.0,0.0,2015-01-20 22:00:00,Tue,7.0,2015,01,22,Holiday
52305.0,0.0,2015-01-20 23:00:00,Tue,7.0,2015,01,23,Holiday
49551.75,0.0,2015-01-21 00:00:00,Wed,7.0,2015,01,00,Holiday
47266.5,0.0,2015-01-21 01:00:00,Wed,7.0,2015,01,01,Holiday
46369.0,0.0,2015-01-21 02:00:00,Wed,7.0,2015,01,02,Holiday
46630.75,0.0,2015-01-21 03:00:00,Wed,7.0,2015,01,03,Holiday
47866.5,0.0,2015-01-21 04:00:00,Wed,7.0,2015,01,04,Holiday
50910.75,0.0,2015-01-21 05:00:00,Wed,7.0,2015,01,05,Holiday
58404.75,0.0,2015-01-21 06:00:00,Wed,7.0,2015,01,06,Holiday
65063.25,0.0,2015-01-21 07:00:00,Wed,7.0,2015,01,07,Holiday
67490.75,0.0,2015-01-21 08:00:00,Wed,7.0,2015,01,08,Holiday
67635.25,0.0,2015-01-21 09:00:00,Wed,7.0,2015,01,09,Holiday
68445.5,0.0,2015-01-21 10:00:00,Wed,7.0,2015,01,10,Holiday
69201.75,0.0,2015-01-21 11:00:00,Wed,7.0,2015,01,11,Holiday
68948.75,0.0,2015-01-21 12:00:00,Wed,7.0,2015,01,12,Holiday
67912.25,0.0,2015-01-21 13:00:00,Wed,7.0,2015,01,13,Holiday
66529.75,0.0,2015-01-21 14:00:00,Wed,7.0,2015,01,14,Holiday
66262.0,0.0,2015-01-21 15:00:00,Wed,7.0,2015,01,15,Holiday
65983.5,0.0,2015-01-21 16:00:00,Wed,7.0,2015,01,16,Holiday
68466.5,0.0,2015-01-21 17:00:00,Wed,7.0,2015,01,17,Holiday
68849.0,0.0,2015-01-21 18:00:00,Wed,7.0,2015,01,18,Holiday
66976.5,0.0,2015-01-21 19:00:00,Wed,7.0,2015,01,19,Holiday
63074.25,0.0,2015-01-21 20:00:00,Wed,7.0,2015,01,20,Holiday
59883.0,0.0,2015-01-21 21:00:00,Wed,7.0,2015,01,21,Holiday
57032.25,0.0,2015-01-21 22:00:00,Wed,7.0,2015,01,22,Holiday
51913.5,0.0,2015-01-21 23:00:00,Wed,7.0,2015,01,23,Holiday
50433.0,0.0,2015-01-22 00:00:00,Thu,7.0,2015,01,00,Holiday
48343.0,0.0,2015-01-22 01:00:00,Thu,7.0,2015,01,01,Holiday
47150.75,0.0,2015-01-22 02:00:00,Thu,7.0,2015,01,02,Holiday
47265.0,0.0,2015-01-22 03:00:00,Thu,7.0,2015,01,03,Holiday
48266.75,0.0,2015-01-22 04:00:00,Thu,7.0,2015,01,04,Holiday
51010.25,0.0,2015-01-22 05:00:00,Thu,7.0,2015,01,05,Holiday
58314.5,0.0,2015-01-22 06:00:00,Thu,7.0,2015,01,06,Holiday
65376.25,0.0,2015-01-22 07:00:00,Thu,7.0,2015,01,07,Holiday
67708.0,0.0,2015-01-22 08:00:00,Thu,7.0,2015,01,08,Holiday
67841.75,0.0,2015-01-22 09:00:00,Thu,7.0,2015,01,09,Holiday
66924.75,0.0,2015-01-22 10:00:00,Thu,7.0,2015,01,10,Holiday
69236.75,0.0,2015-01-22 11:00:00,Thu,7.0,2015,01,11,Holiday
68789.25,0.0,2015-01-22 12:00:00,Thu,7.0,2015,01,12,Holiday
67170.25,0.0,2015-01-22 13:00:00,Thu,7.0,2015,01,13,Holiday
66328.25,0.0,2015-01-22 14:00:00,Thu,7.0,2015,01,14,Holiday
66729.0,0.0,2015-01-22 15:00:00,Thu,7.0,2015,01,15,Holiday
66276.5,0.0,2015-01-22 16:00:00,Thu,7.0,2015,01,16,Holiday
69005.5,0.0,2015-01-22 17:00:00,Thu,7.0,2015,01,17,Holiday
69505.5,0.0,2015-01-22 18:00:00,Thu,7.0,2015,01,18,Holiday
67157.75,0.0,2015-01-22 19:00:00,Thu,7.0,2015,01,19,Holiday
63027.25,0.0,2015-01-22 20:00:00,Thu,7.0,2015,01,20,Holiday
59421.5,0.0,2015-01-22 21:00:00,Thu,7.0,2015,01,21,Holiday
56529.5,0.0,2015-01-22 22:00:00,Thu,7.0,2015,01,22,Holiday
52883.25,0.0,2015-01-22 23:00:00,Thu,7.0,2015,01,23,Holiday
50374.25,0.0,2015-01-23 00:00:00,Fri,7.0,2015,01,00,Holiday
48182.0,0.0,2015-01-23 01:00:00,Fri,7.0,2015,01,01,Holiday
47063.0,0.0,2015-01-23 02:00:00,Fri,7.0,2015,01,02,Holiday
47403.75,0.0,2015-01-23 03:00:00,Fri,7.0,2015,01,03,Holiday
48916.0,0.0,2015-01-23 04:00:00,Fri,7.0,2015,01,04,Holiday
51667.75,0.0,2015-01-23 05:00:00,Fri,7.0,2015,01,05,Holiday
58784.75,0.0,2015-01-23 06:00:00,Fri,7.0,2015,01,06,Holiday
65910.5,0.0,2015-01-23 07:00:00,Fri,7.0,2015,01,07,Holiday
68297.0,0.0,2015-01-23 08:00:00,Fri,7.0,2015,01,08,Holiday
68435.0,0.0,2015-01-23 09:00:00,Fri,7.0,2015,01,09,Holiday
68859.25,0.0,2015-01-23 10:00:00,Fri,7.0,2015,01,10,Holiday
69781.5,0.0,2015-01-23 11:00:00,Fri,7.0,2015,01,11,Holiday
69064.0,0.0,2015-01-23 12:00:00,Fri,7.0,2015,01,12,Holiday
66379.5,0.0,2015-01-23 13:00:00,Fri,7.0,2015,01,13,Holiday
65354.25,0.0,2015-01-23 14:00:00,Fri,7.0,2015,01,14,Holiday
64998.0,0.0,2015-01-23 15:00:00,Fri,7.0,2015,01,15,Holiday
64964.25,0.0,2015-01-23 16:00:00,Fri,7.0,2015,01,16,Holiday
67930.25,0.0,2015-01-23 17:00:00,Fri,7.0,2015,01,17,Holiday
68098.25,0.0,2015-01-23 18:00:00,Fri,7.0,2015,01,18,Holiday
66097.25,0.0,2015-01-23 19:00:00,Fri,7.0,2015,01,19,Holiday
62075.0,0.0,2015-01-23 20:00:00,Fri,7.0,2015,01,20,Holiday
58117.5,0.0,2015-01-23 21:00:00,Fri,7.0,2015,01,21,Holiday
55243.0,0.0,2015-01-23 22:00:00,Fri,7.0,2015,01,22,Holiday
52168.5,0.0,2015-01-23 23:00:00,Fri,7.0,2015,01,23,Holiday
49174.5,0.0,2015-01-24 00:00:00,Sat,7.0,2015,01,00,Holiday
47863.25,0.0,2015-01-24 01:00:00,Sat,7.0,2015,01,01,Holiday
46307.75,0.0,2015-01-24 02:00:00,Sat,7.0,2015,01,02,Holiday
46124.0,0.0,2015-01-24 03:00:00,Sat,7.0,2015,01,03,Holiday
46460.0,0.0,2015-01-24 04:00:00,Sat,7.0,2015,01,04,Holiday
46003.5,0.0,2015-01-24 05:00:00,Sat,7.0,2015,01,05,Holiday
47141.0,0.0,2015-01-24 06:00:00,Sat,7.0,2015,01,06,Holiday
50540.25,0.0,2015-01-24 07:00:00,Sat,7.0,2015,01,07,Holiday
53057.75,0.0,2015-01-24 08:00:00,Sat,7.0,2015,01,08,Holiday
56629.0,0.0,2015-01-24 09:00:00,Sat,7.0,2015,01,09,Holiday
58188.25,0.0,2015-01-24 10:00:00,Sat,7.0,2015,01,10,Holiday
60268.0,0.0,2015-01-24 11:00:00,Sat,7.0,2015,01,11,Holiday
58563.5,0.0,2015-01-24 12:00:00,Sat,7.0,2015,01,12,Holiday
56742.75,0.0,2015-01-24 13:00:00,Sat,7.0,2015,01,13,Holiday
55090.25,0.0,2015-01-24 14:00:00,Sat,7.0,2015,01,14,Holiday
52199.25,0.0,2015-01-24 15:00:00,Sat,7.0,2015,01,15,Holiday
54350.75,0.0,2015-01-24 16:00:00,Sat,7.0,2015,01,16,Holiday
57378.25,0.0,2015-01-24 17:00:00,Sat,7.0,2015,01,17,Holiday
58648.75,0.0,2015-01-24 18:00:00,Sat,7.0,2015,01,18,Holiday
54873.25,0.0,2015-01-24 19:00:00,Sat,7.0,2015,01,19,Holiday
51955.5,0.0,2015-01-24 20:00:00,Sat,7.0,2015,01,20,Holiday
51890.0,0.0,2015-01-24 21:00:00,Sat,7.0,2015,01,21,Holiday
51739.5,0.0,2015-01-24 22:00:00,Sat,7.0,2015,01,22,Holiday
49036.0,0.0,2015-01-24 23:00:00,Sat,7.0,2015,01,23,Holiday
45958.5,0.0,2015-01-25 00:00:00,Sun,7.0,2015,01,00,Holiday
42691.5,0.0,2015-01-25 01:00:00,Sun,7.0,2015,01,01,Holiday
41111.0,0.0,2015-01-25 02:00:00,Sun,7.0,2015,01,02,Holiday
41877.5,0.0,2015-01-25 03:00:00,Sun,7.0,2015,01,03,Holiday
41420.5,0.0,2015-01-25 04:00:00,Sun,7.0,2015,01,04,Holiday
41400.25,0.0,2015-01-25 05:00:00,Sun,7.0,2015,01,05,Holiday
40817.5,0.0,2015-01-25 06:00:00,Sun,7.0,2015,01,06,Holiday
42846.75,0.0,2015-01-25 07:00:00,Sun,7.0,2015,01,07,Holiday
45237.5,0.0,2015-01-25 08:00:00,Sun,7.0,2015,01,08,Holiday
48793.5,0.0,2015-01-25 09:00:00,Sun,7.0,2015,01,09,Holiday
51427.5,0.0,2015-01-25 10:00:00,Sun,7.0,2015,01,10,Holiday
53967.0,0.0,2015-01-25 11:00:00,Sun,7.0,2015,01,11,Holiday
53899.25,0.0,2015-01-25 12:00:00,Sun,7.0,2015,01,12,Holiday
51498.0,0.0,2015-01-25 13:00:00,Sun,7.0,2015,01,13,Holiday
50174.25,0.0,2015-01-25 14:00:00,Sun,7.0,2015,01,14,Holiday
49885.0,0.0,2015-01-25 15:00:00,Sun,7.0,2015,01,15,Holiday
50543.0,0.0,2015-01-25 16:00:00,Sun,7.0,2015,01,16,Holiday
54708.5,0.0,2015-01-25 17:00:00,Sun,7.0,2015,01,17,Holiday
56018.5,0.0,2015-01-25 18:00:00,Sun,7.0,2015,01,18,Holiday
55560.75,0.0,2015-01-25 19:00:00,Sun,7.0,2015,01,19,Holiday
53011.5,0.0,2015-01-25 20:00:00,Sun,7.0,2015,01,20,Holiday
51624.5,0.0,2015-01-25 21:00:00,Sun,7.0,2015,01,21,Holiday
51845.0,0.0,2015-01-25 22:00:00,Sun,7.0,2015,01,22,Holiday
48864.75,0.0,2015-01-25 23:00:00,Sun,7.0,2015,01,23,Holiday
44458.75,0.0,2015-01-26 00:00:00,Mon,7.0,2015,01,00,Holiday
43440.5,0.0,2015-01-26 01:00:00,Mon,7.0,2015,01,01,Holiday
42513.5,0.0,2015-01-26 02:00:00,Mon,7.0,2015,01,02,Holiday
42708.25,0.0,2015-01-26 03:00:00,Mon,7.0,2015,01,03,Holiday
44127.75,0.0,2015-01-26 04:00:00,Mon,7.0,2015,01,04,Holiday
47583.5,0.0,2015-01-26 05:00:00,Mon,7.0,2015,01,05,Holiday
55820.75,0.0,2015-01-26 06:00:00,Mon,7.0,2015,01,06,Holiday
63354.5,0.0,2015-01-26 07:00:00,Mon,7.0,2015,01,07,Holiday
66249.25,0.0,2015-01-26 08:00:00,Mon,7.0,2015,01,08,Holiday
66863.5,0.0,2015-01-26 09:00:00,Mon,7.0,2015,01,09,Holiday
68027.5,0.0,2015-01-26 10:00:00,Mon,7.0,2015,01,10,Holiday
68694.25,0.0,2015-01-26 11:00:00,Mon,7.0,2015,01,11,Holiday
68450.5,0.0,2015-01-26 12:00:00,Mon,7.0,2015,01,12,Holiday
65735.5,0.0,2015-01-26 13:00:00,Mon,7.0,2015,01,13,Holiday
64909.75,0.0,2015-01-26 14:00:00,Mon,7.0,2015,01,14,Holiday
66824.25,0.0,2015-01-26 15:00:00,Mon,7.0,2015,01,15,Holiday
65997.0,0.0,2015-01-26 16:00:00,Mon,7.0,2015,01,16,Holiday
68330.75,0.0,2015-01-26 17:00:00,Mon,7.0,2015,01,17,Holiday
68923.0,0.0,2015-01-26 18:00:00,Mon,7.0,2015,01,18,Holiday
67205.25,0.0,2015-01-26 19:00:00,Mon,7.0,2015,01,19,Holiday
63273.5,0.0,2015-01-26 20:00:00,Mon,7.0,2015,01,20,Holiday
60104.25,0.0,2015-01-26 21:00:00,Mon,7.0,2015,01,21,Holiday
56060.25,0.0,2015-01-26 22:00:00,Mon,7.0,2015,01,22,Holiday
51671.5,0.0,2015-01-26 23:00:00,Mon,7.0,2015,01,23,Holiday
49961.25,0.0,2015-01-27 00:00:00,Tue,7.0,2015,01,00,Holiday
47949.75,0.0,2015-01-27 01:00:00,Tue,7.0,2015,01,01,Holiday
46797.25,0.0,2015-01-27 02:00:00,Tue,7.0,2015,01,02,Holiday
46974.75,0.0,2015-01-27 03:00:00,Tue,7.0,2015,01,03,Holiday
48262.0,0.0,2015-01-27 04:00:00,Tue,7.0,2015,01,04,Holiday
51482.75,0.0,2015-01-27 05:00:00,Tue,7.0,2015,01,05,Holiday
59199.75,0.0,2015-01-27 06:00:00,Tue,7.0,2015,01,06,Holiday
66129.25,0.0,2015-01-27 07:00:00,Tue,7.0,2015,01,07,Holiday
68880.75,0.0,2015-01-27 08:00:00,Tue,7.0,2015,01,08,Holiday
68673.5,0.0,2015-01-27 09:00:00,Tue,7.0,2015,01,09,Holiday
69082.0,0.0,2015-01-27 10:00:00,Tue,7.0,2015,01,10,Holiday
70582.0,0.0,2015-01-27 11:00:00,Tue,7.0,2015,01,11,Holiday
69865.25,0.0,2015-01-27 12:00:00,Tue,7.0,2015,01,12,Holiday
69012.25,0.0,2015-01-27 13:00:00,Tue,7.0,2015,01,13,Holiday
65294.5,0.0,2015-01-27 14:00:00,Tue,7.0,2015,01,14,Holiday
67397.75,0.0,2015-01-27 15:00:00,Tue,7.0,2015,01,15,Holiday
67297.0,0.0,2015-01-27 16:00:00,Tue,7.0,2015,01,16,Holiday
69719.5,0.0,2015-01-27 17:00:00,Tue,7.0,2015,01,17,Holiday
70609.0,0.0,2015-01-27 18:00:00,Tue,7.0,2015,01,18,Holiday
68617.25,0.0,2015-01-27 19:00:00,Tue,7.0,2015,01,19,Holiday
64386.75,0.0,2015-01-27 20:00:00,Tue,7.0,2015,01,20,Holiday
61079.5,0.0,2015-01-27 21:00:00,Tue,7.0,2015,01,21,Holiday
54992.0,0.0,2015-01-27 22:00:00,Tue,7.0,2015,01,22,Holiday
50836.5,0.0,2015-01-27 23:00:00,Tue,7.0,2015,01,23,Holiday
51665.25,0.0,2015-01-28 00:00:00,Wed,7.0,2015,01,00,Holiday
49539.25,0.0,2015-01-28 01:00:00,Wed,7.0,2015,01,01,Holiday
48588.75,0.0,2015-01-28 02:00:00,Wed,7.0,2015,01,02,Holiday
49101.0,0.0,2015-01-28 03:00:00,Wed,7.0,2015,01,03,Holiday
50392.0,0.0,2015-01-28 04:00:00,Wed,7.0,2015,01,04,Holiday
53222.0,0.0,2015-01-28 05:00:00,Wed,7.0,2015,01,05,Holiday
60419.0,0.0,2015-01-28 06:00:00,Wed,7.0,2015,01,06,Holiday
67045.5,0.0,2015-01-28 07:00:00,Wed,7.0,2015,01,07,Holiday
69588.5,0.0,2015-01-28 08:00:00,Wed,7.0,2015,01,08,Holiday
69775.75,0.0,2015-01-28 09:00:00,Wed,7.0,2015,01,09,Holiday
70104.0,0.0,2015-01-28 10:00:00,Wed,7.0,2015,01,10,Holiday
71483.5,0.0,2015-01-28 11:00:00,Wed,7.0,2015,01,11,Holiday
70686.0,0.0,2015-01-28 12:00:00,Wed,7.0,2015,01,12,Holiday
68375.5,0.0,2015-01-28 13:00:00,Wed,7.0,2015,01,13,Holiday
66369.0,0.0,2015-01-28 14:00:00,Wed,7.0,2015,01,14,Holiday
67523.25,0.0,2015-01-28 15:00:00,Wed,7.0,2015,01,15,Holiday
