Total[MWh],Residual load[MWh],Datetime,Weekday,Weekclass,Year,Month,Hour,Grouped_daytype
62792.0,0.0,2019-05-22 17:00:00,Wed,3.0,2019,05,17,Tuesday-Thursday
63153.0,0.0,2019-05-22 18:00:00,Wed,3.0,2019,05,18,Tuesday-Thursday
63031.0,0.0,2019-05-22 19:00:00,Wed,3.0,2019,05,19,Tuesday-Thursday
61144.0,0.0,2019-05-22 20:00:00,Wed,3.0,2019,05,20,Tuesday-Thursday
59108.0,0.0,2019-05-22 21:00:00,Wed,3.0,2019,05,21,Tuesday-Thursday
55859.0,0.0,2019-05-22 22:00:00,Wed,3.0,2019,05,22,Tuesday-Thursday
51287.0,0.0,2019-05-22 23:00:00,Wed,3.0,2019,05,23,Tuesday-Thursday
47641.0,0.0,2019-05-23 00:00:00,Thu,4.0,2019,05,00,Tuesday-Thursday
46414.0,0.0,2019-05-23 01:00:00,Thu,4.0,2019,05,01,Tuesday-Thursday
45755.0,0.0,2019-05-23 02:00:00,Thu,4.0,2019,05,02,Tuesday-Thursday
45822.0,0.0,2019-05-23 03:00:00,Thu,4.0,2019,05,03,Tuesday-Thursday
47564.0,0.0,2019-05-23 04:00:00,Thu,4.0,2019,05,04,Tuesday-Thursday
50252.0,0.0,2019-05-23 05:00:00,Thu,4.0,2019,05,05,Tuesday-Thursday
57344.0,0.0,2019-05-23 06:00:00,Thu,4.0,2019,05,06,Tuesday-Thursday
62629.0,0.0,2019-05-23 07:00:00,Thu,4.0,2019,05,07,Tuesday-Thursday
65561.0,0.0,2019-05-23 08:00:00,Thu,4.0,2019,05,08,Tuesday-Thursday
65903.0,0.0,2019-05-23 09:00:00,Thu,4.0,2019,05,09,Tuesday-Thursday
66044.0,0.0,2019-05-23 10:00:00,Thu,4.0,2019,05,10,Tuesday-Thursday
66476.0,0.0,2019-05-23 11:00:00,Thu,4.0,2019,05,11,Tuesday-Thursday
66192.0,0.0,2019-05-23 12:00:00,Thu,4.0,2019,05,12,Tuesday-Thursday
65353.0,0.0,2019-05-23 13:00:00,Thu,4.0,2019,05,13,Tuesday-Thursday
64109.0,0.0,2019-05-23 14:00:00,Thu,4.0,2019,05,14,Tuesday-Thursday
63124.0,0.0,2019-05-23 15:00:00,Thu,4.0,2019,05,15,Tuesday-Thursday
62248.0,0.0,2019-05-23 16:00:00,Thu,4.0,2019,05,16,Tuesday-Thursday
62298.0,0.0,2019-05-23 17:00:00,Thu,4.0,2019,05,17,Tuesday-Thursday
62570.0,0.0,2019-05-23 18:00:00,Thu,4.0,2019,05,18,Tuesday-Thursday
62066.0,0.0,2019-05-23 19:00:00,Thu,4.0,2019,05,19,Tuesday-Thursday
60328.0,0.0,2019-05-23 20:00:00,Thu,4.0,2019,05,20,Tuesday-Thursday
58698.0,0.0,2019-05-23 21:00:00,Thu,4.0,2019,05,21,Tuesday-Thursday
55789.0,0.0,2019-05-23 22:00:00,Thu,4.0,2019,05,22,Tuesday-Thursday
51147.0,0.0,2019-05-23 23:00:00,Thu,4.0,2019,05,23,Tuesday-Thursday
48114.0,0.0,2019-05-24 00:00:00,Fri,5.0,2019,05,00,Friday
45964.0,0.0,2019-05-24 01:00:00,Fri,5.0,2019,05,01,Friday
44926.0,0.0,2019-05-24 02:00:00,Fri,5.0,2019,05,02,Friday
45244.0,0.0,2019-05-24 03:00:00,Fri,5.0,2019,05,03,Friday
46712.0,0.0,2019-05-24 04:00:00,Fri,5.0,2019,05,04,Friday
49769.0,0.0,2019-05-24 05:00:00,Fri,5.0,2019,05,05,Friday
57173.0,0.0,2019-05-24 06:00:00,Fri,5.0,2019,05,06,Friday
62294.0,0.0,2019-05-24 07:00:00,Fri,5.0,2019,05,07,Friday
65065.0,0.0,2019-05-24 08:00:00,Fri,5.0,2019,05,08,Friday
66062.0,0.0,2019-05-24 09:00:00,Fri,5.0,2019,05,09,Friday
66838.0,0.0,2019-05-24 10:00:00,Fri,5.0,2019,05,10,Friday
67283.0,0.0,2019-05-24 11:00:00,Fri,5.0,2019,05,11,Friday
66635.0,0.0,2019-05-24 12:00:00,Fri,5.0,2019,05,12,Friday
65369.0,0.0,2019-05-24 13:00:00,Fri,5.0,2019,05,13,Friday
63228.0,0.0,2019-05-24 14:00:00,Fri,5.0,2019,05,14,Friday
62296.0,0.0,2019-05-24 15:00:00,Fri,5.0,2019,05,15,Friday
60909.0,0.0,2019-05-24 16:00:00,Fri,5.0,2019,05,16,Friday
60491.0,0.0,2019-05-24 17:00:00,Fri,5.0,2019,05,17,Friday
60377.0,0.0,2019-05-24 18:00:00,Fri,5.0,2019,05,18,Friday
60554.0,0.0,2019-05-24 19:00:00,Fri,5.0,2019,05,19,Friday
58408.0,0.0,2019-05-24 20:00:00,Fri,5.0,2019,05,20,Friday
56113.0,0.0,2019-05-24 21:00:00,Fri,5.0,2019,05,21,Friday
53235.0,0.0,2019-05-24 22:00:00,Fri,5.0,2019,05,22,Friday
48579.0,0.0,2019-05-24 23:00:00,Fri,5.0,2019,05,23,Friday
45502.0,0.0,2019-05-25 00:00:00,Sat,6.0,2019,05,00,Saturday
43162.0,0.0,2019-05-25 01:00:00,Sat,6.0,2019,05,01,Saturday
41424.0,0.0,2019-05-25 02:00:00,Sat,6.0,2019,05,02,Saturday
40880.0,0.0,2019-05-25 03:00:00,Sat,6.0,2019,05,03,Saturday
41321.0,0.0,2019-05-25 04:00:00,Sat,6.0,2019,05,04,Saturday
41053.0,0.0,2019-05-25 05:00:00,Sat,6.0,2019,05,05,Saturday
43172.0,0.0,2019-05-25 06:00:00,Sat,6.0,2019,05,06,Saturday
46903.0,0.0,2019-05-25 07:00:00,Sat,6.0,2019,05,07,Saturday
50920.0,0.0,2019-05-25 08:00:00,Sat,6.0,2019,05,08,Saturday
53290.0,0.0,2019-05-25 09:00:00,Sat,6.0,2019,05,09,Saturday
54015.0,0.0,2019-05-25 10:00:00,Sat,6.0,2019,05,10,Saturday
54148.0,0.0,2019-05-25 11:00:00,Sat,6.0,2019,05,11,Saturday
53833.0,0.0,2019-05-25 12:00:00,Sat,6.0,2019,05,12,Saturday
51755.0,0.0,2019-05-25 13:00:00,Sat,6.0,2019,05,13,Saturday
49961.0,0.0,2019-05-25 14:00:00,Sat,6.0,2019,05,14,Saturday
49301.0,0.0,2019-05-25 15:00:00,Sat,6.0,2019,05,15,Saturday
48277.0,0.0,2019-05-25 16:00:00,Sat,6.0,2019,05,16,Saturday
49174.0,0.0,2019-05-25 17:00:00,Sat,6.0,2019,05,17,Saturday
50442.0,0.0,2019-05-25 18:00:00,Sat,6.0,2019,05,18,Saturday
50767.0,0.0,2019-05-25 19:00:00,Sat,6.0,2019,05,19,Saturday
49114.0,0.0,2019-05-25 20:00:00,Sat,6.0,2019,05,20,Saturday
47855.0,0.0,2019-05-25 21:00:00,Sat,6.0,2019,05,21,Saturday
46821.0,0.0,2019-05-25 22:00:00,Sat,6.0,2019,05,22,Saturday
43591.0,0.0,2019-05-25 23:00:00,Sat,6.0,2019,05,23,Saturday
40410.0,0.0,2019-05-26 00:00:00,Sun,0.0,2019,05,00,Sunday
38467.0,0.0,2019-05-26 01:00:00,Sun,0.0,2019,05,01,Sunday
37543.0,0.0,2019-05-26 02:00:00,Sun,0.0,2019,05,02,Sunday
37630.0,0.0,2019-05-26 03:00:00,Sun,0.0,2019,05,03,Sunday
37974.0,0.0,2019-05-26 04:00:00,Sun,0.0,2019,05,04,Sunday
37553.0,0.0,2019-05-26 05:00:00,Sun,0.0,2019,05,05,Sunday
37278.0,0.0,2019-05-26 06:00:00,Sun,0.0,2019,05,06,Sunday
39829.0,0.0,2019-05-26 07:00:00,Sun,0.0,2019,05,07,Sunday
42690.0,0.0,2019-05-26 08:00:00,Sun,0.0,2019,05,08,Sunday
45674.0,0.0,2019-05-26 09:00:00,Sun,0.0,2019,05,09,Sunday
47443.0,0.0,2019-05-26 10:00:00,Sun,0.0,2019,05,10,Sunday
49649.0,0.0,2019-05-26 11:00:00,Sun,0.0,2019,05,11,Sunday
50102.0,0.0,2019-05-26 12:00:00,Sun,0.0,2019,05,12,Sunday
48172.0,0.0,2019-05-26 13:00:00,Sun,0.0,2019,05,13,Sunday
46442.0,0.0,2019-05-26 14:00:00,Sun,0.0,2019,05,14,Sunday
45506.0,0.0,2019-05-26 15:00:00,Sun,0.0,2019,05,15,Sunday
45514.0,0.0,2019-05-26 16:00:00,Sun,0.0,2019,05,16,Sunday
47602.0,0.0,2019-05-26 17:00:00,Sun,0.0,2019,05,17,Sunday
48519.0,0.0,2019-05-26 18:00:00,Sun,0.0,2019,05,18,Sunday
48797.0,0.0,2019-05-26 19:00:00,Sun,0.0,2019,05,19,Sunday
47926.0,0.0,2019-05-26 20:00:00,Sun,0.0,2019,05,20,Sunday
47608.0,0.0,2019-05-26 21:00:00,Sun,0.0,2019,05,21,Sunday
47476.0,0.0,2019-05-26 22:00:00,Sun,0.0,2019,05,22,Sunday
44262.0,0.0,2019-05-26 23:00:00,Sun,0.0,2019,05,23,Sunday
43212.0,0.0,2019-05-27 00:00:00,Mon,1.0,2019,05,00,Monday
41934.0,0.0,2019-05-27 01:00:00,Mon,1.0,2019,05,01,Monday
41191.0,0.0,2019-05-27 02:00:00,Mon,1.0,2019,05,02,Monday
41068.0,0.0,2019-05-27 03:00:00,Mon,1.0,2019,05,03,Monday
42228.0,0.0,2019-05-27 04:00:00,Mon,1.0,2019,05,04,Monday
45403.0,0.0,2019-05-27 05:00:00,Mon,1.0,2019,05,05,Monday
53965.0,0.0,2019-05-27 06:00:00,Mon,1.0,2019,05,06,Monday
60458.0,0.0,2019-05-27 07:00:00,Mon,1.0,2019,05,07,Monday
63264.0,0.0,2019-05-27 08:00:00,Mon,1.0,2019,05,08,Monday
64099.0,0.0,2019-05-27 09:00:00,Mon,1.0,2019,05,09,Monday
66242.0,0.0,2019-05-27 10:00:00,Mon,1.0,2019,05,10,Monday
68026.0,0.0,2019-05-27 11:00:00,Mon,1.0,2019,05,11,Monday
67404.0,0.0,2019-05-27 12:00:00,Mon,1.0,2019,05,12,Monday
66292.0,0.0,2019-05-27 13:00:00,Mon,1.0,2019,05,13,Monday
64977.0,0.0,2019-05-27 14:00:00,Mon,1.0,2019,05,14,Monday
64023.0,0.0,2019-05-27 15:00:00,Mon,1.0,2019,05,15,Monday
63483.0,0.0,2019-05-27 16:00:00,Mon,1.0,2019,05,16,Monday
62837.0,0.0,2019-05-27 17:00:00,Mon,1.0,2019,05,17,Monday
62549.0,0.0,2019-05-27 18:00:00,Mon,1.0,2019,05,18,Monday
62058.0,0.0,2019-05-27 19:00:00,Mon,1.0,2019,05,19,Monday
59501.0,0.0,2019-05-27 20:00:00,Mon,1.0,2019,05,20,Monday
57856.0,0.0,2019-05-27 21:00:00,Mon,1.0,2019,05,21,Monday
55012.0,0.0,2019-05-27 22:00:00,Mon,1.0,2019,05,22,Monday
50691.0,0.0,2019-05-27 23:00:00,Mon,1.0,2019,05,23,Monday
47251.0,0.0,2019-05-28 00:00:00,Tue,2.0,2019,05,00,Tuesday-Thursday
45365.0,0.0,2019-05-28 01:00:00,Tue,2.0,2019,05,01,Tuesday-Thursday
44262.0,0.0,2019-05-28 02:00:00,Tue,2.0,2019,05,02,Tuesday-Thursday
44542.0,0.0,2019-05-28 03:00:00,Tue,2.0,2019,05,03,Tuesday-Thursday
46095.0,0.0,2019-05-28 04:00:00,Tue,2.0,2019,05,04,Tuesday-Thursday
49126.0,0.0,2019-05-28 05:00:00,Tue,2.0,2019,05,05,Tuesday-Thursday
56446.0,0.0,2019-05-28 06:00:00,Tue,2.0,2019,05,06,Tuesday-Thursday
62028.0,0.0,2019-05-28 07:00:00,Tue,2.0,2019,05,07,Tuesday-Thursday
64714.0,0.0,2019-05-28 08:00:00,Tue,2.0,2019,05,08,Tuesday-Thursday
65032.0,0.0,2019-05-28 09:00:00,Tue,2.0,2019,05,09,Tuesday-Thursday
65941.0,0.0,2019-05-28 10:00:00,Tue,2.0,2019,05,10,Tuesday-Thursday
67278.0,0.0,2019-05-28 11:00:00,Tue,2.0,2019,05,11,Tuesday-Thursday
66921.0,0.0,2019-05-28 12:00:00,Tue,2.0,2019,05,12,Tuesday-Thursday
65879.0,0.0,2019-05-28 13:00:00,Tue,2.0,2019,05,13,Tuesday-Thursday
64475.0,0.0,2019-05-28 14:00:00,Tue,2.0,2019,05,14,Tuesday-Thursday
63517.0,0.0,2019-05-28 15:00:00,Tue,2.0,2019,05,15,Tuesday-Thursday
62951.0,0.0,2019-05-28 16:00:00,Tue,2.0,2019,05,16,Tuesday-Thursday
63028.0,0.0,2019-05-28 17:00:00,Tue,2.0,2019,05,17,Tuesday-Thursday
62811.0,0.0,2019-05-28 18:00:00,Tue,2.0,2019,05,18,Tuesday-Thursday
62090.0,0.0,2019-05-28 19:00:00,Tue,2.0,2019,05,19,Tuesday-Thursday
60185.0,0.0,2019-05-28 20:00:00,Tue,2.0,2019,05,20,Tuesday-Thursday
58055.0,0.0,2019-05-28 21:00:00,Tue,2.0,2019,05,21,Tuesday-Thursday
54943.0,0.0,2019-05-28 22:00:00,Tue,2.0,2019,05,22,Tuesday-Thursday
50002.0,0.0,2019-05-28 23:00:00,Tue,2.0,2019,05,23,Tuesday-Thursday
47016.0,0.0,2019-05-29 00:00:00,Wed,3.0,2019,05,00,Tuesday-Thursday
45435.0,0.0,2019-05-29 01:00:00,Wed,3.0,2019,05,01,Tuesday-Thursday
44448.0,0.0,2019-05-29 02:00:00,Wed,3.0,2019,05,02,Tuesday-Thursday
45382.0,0.0,2019-05-29 03:00:00,Wed,3.0,2019,05,03,Tuesday-Thursday
46632.0,0.0,2019-05-29 04:00:00,Wed,3.0,2019,05,04,Tuesday-Thursday
49389.0,0.0,2019-05-29 05:00:00,Wed,3.0,2019,05,05,Tuesday-Thursday
56073.0,0.0,2019-05-29 06:00:00,Wed,3.0,2019,05,06,Tuesday-Thursday
60955.0,0.0,2019-05-29 07:00:00,Wed,3.0,2019,05,07,Tuesday-Thursday
63465.0,0.0,2019-05-29 08:00:00,Wed,3.0,2019,05,08,Tuesday-Thursday
64507.0,0.0,2019-05-29 09:00:00,Wed,3.0,2019,05,09,Tuesday-Thursday
65667.0,0.0,2019-05-29 10:00:00,Wed,3.0,2019,05,10,Tuesday-Thursday
66609.0,0.0,2019-05-29 11:00:00,Wed,3.0,2019,05,11,Tuesday-Thursday
65958.0,0.0,2019-05-29 12:00:00,Wed,3.0,2019,05,12,Tuesday-Thursday
64822.0,0.0,2019-05-29 13:00:00,Wed,3.0,2019,05,13,Tuesday-Thursday
63222.0,0.0,2019-05-29 14:00:00,Wed,3.0,2019,05,14,Tuesday-Thursday
61816.0,0.0,2019-05-29 15:00:00,Wed,3.0,2019,05,15,Tuesday-Thursday
60222.0,0.0,2019-05-29 16:00:00,Wed,3.0,2019,05,16,Tuesday-Thursday
59929.0,0.0,2019-05-29 17:00:00,Wed,3.0,2019,05,17,Tuesday-Thursday
59379.0,0.0,2019-05-29 18:00:00,Wed,3.0,2019,05,18,Tuesday-Thursday
59022.0,0.0,2019-05-29 19:00:00,Wed,3.0,2019,05,19,Tuesday-Thursday
56953.0,0.0,2019-05-29 20:00:00,Wed,3.0,2019,05,20,Tuesday-Thursday
54931.0,0.0,2019-05-29 21:00:00,Wed,3.0,2019,05,21,Tuesday-Thursday
52491.0,0.0,2019-05-29 22:00:00,Wed,3.0,2019,05,22,Tuesday-Thursday
48449.0,0.0,2019-05-29 23:00:00,Wed,3.0,2019,05,23,Tuesday-Thursday
45844.0,0.0,2019-05-30 00:00:00,Thu,4.0,2019,05,00,Tuesday-Thursday
43476.0,0.0,2019-05-30 01:00:00,Thu,4.0,2019,05,01,Tuesday-Thursday
42009.0,0.0,2019-05-30 02:00:00,Thu,4.0,2019,05,02,Tuesday-Thursday
41897.0,0.0,2019-05-30 03:00:00,Thu,4.0,2019,05,03,Tuesday-Thursday
41593.0,0.0,2019-05-30 04:00:00,Thu,4.0,2019,05,04,Tuesday-Thursday
40840.0,0.0,2019-05-30 05:00:00,Thu,4.0,2019,05,05,Tuesday-Thursday
40270.0,0.0,2019-05-30 06:00:00,Thu,4.0,2019,05,06,Tuesday-Thursday
42942.0,0.0,2019-05-30 07:00:00,Thu,4.0,2019,05,07,Tuesday-Thursday
45953.0,0.0,2019-05-30 08:00:00,Thu,4.0,2019,05,08,Tuesday-Thursday
47895.0,0.0,2019-05-30 09:00:00,Thu,4.0,2019,05,09,Tuesday-Thursday
49238.0,0.0,2019-05-30 10:00:00,Thu,4.0,2019,05,10,Tuesday-Thursday
50719.0,0.0,2019-05-30 11:00:00,Thu,4.0,2019,05,11,Tuesday-Thursday
50829.0,0.0,2019-05-30 12:00:00,Thu,4.0,2019,05,12,Tuesday-Thursday
49061.0,0.0,2019-05-30 13:00:00,Thu,4.0,2019,05,13,Tuesday-Thursday
47205.0,0.0,2019-05-30 14:00:00,Thu,4.0,2019,05,14,Tuesday-Thursday
46846.0,0.0,2019-05-30 15:00:00,Thu,4.0,2019,05,15,Tuesday-Thursday
46874.0,0.0,2019-05-30 16:00:00,Thu,4.0,2019,05,16,Tuesday-Thursday
48083.0,0.0,2019-05-30 17:00:00,Thu,4.0,2019,05,17,Tuesday-Thursday
48893.0,0.0,2019-05-30 18:00:00,Thu,4.0,2019,05,18,Tuesday-Thursday
49155.0,0.0,2019-05-30 19:00:00,Thu,4.0,2019,05,19,Tuesday-Thursday
48403.0,0.0,2019-05-30 20:00:00,Thu,4.0,2019,05,20,Tuesday-Thursday
47990.0,0.0,2019-05-30 21:00:00,Thu,4.0,2019,05,21,Tuesday-Thursday
47261.0,0.0,2019-05-30 22:00:00,Thu,4.0,2019,05,22,Tuesday-Thursday
43676.0,0.0,2019-05-30 23:00:00,Thu,4.0,2019,05,23,Tuesday-Thursday
40912.0,0.0,2019-05-31 00:00:00,Fri,5.0,2019,05,00,Friday
39700.0,0.0,2019-05-31 01:00:00,Fri,5.0,2019,05,01,Friday
39061.0,0.0,2019-05-31 02:00:00,Fri,5.0,2019,05,02,Friday
38853.0,0.0,2019-05-31 03:00:00,Fri,5.0,2019,05,03,Friday
39290.0,0.0,2019-05-31 04:00:00,Fri,5.0,2019,05,04,Friday
41492.0,0.0,2019-05-31 05:00:00,Fri,5.0,2019,05,05,Friday
47067.0,0.0,2019-05-31 06:00:00,Fri,5.0,2019,05,06,Friday
52250.0,0.0,2019-05-31 07:00:00,Fri,5.0,2019,05,07,Friday
56079.0,0.0,2019-05-31 08:00:00,Fri,5.0,2019,05,08,Friday
56713.0,0.0,2019-05-31 09:00:00,Fri,5.0,2019,05,09,Friday
56922.0,0.0,2019-05-31 10:00:00,Fri,5.0,2019,05,10,Friday
57926.0,0.0,2019-05-31 11:00:00,Fri,5.0,2019,05,11,Friday
58641.0,0.0,2019-05-31 12:00:00,Fri,5.0,2019,05,12,Friday
57383.0,0.0,2019-05-31 13:00:00,Fri,5.0,2019,05,13,Friday
56168.0,0.0,2019-05-31 14:00:00,Fri,5.0,2019,05,14,Friday
54822.0,0.0,2019-05-31 15:00:00,Fri,5.0,2019,05,15,Friday
53581.0,0.0,2019-05-31 16:00:00,Fri,5.0,2019,05,16,Friday
54222.0,0.0,2019-05-31 17:00:00,Fri,5.0,2019,05,17,Friday
54442.0,0.0,2019-05-31 18:00:00,Fri,5.0,2019,05,18,Friday
53619.0,0.0,2019-05-31 19:00:00,Fri,5.0,2019,05,19,Friday
51820.0,0.0,2019-05-31 20:00:00,Fri,5.0,2019,05,20,Friday
50473.0,0.0,2019-05-31 21:00:00,Fri,5.0,2019,05,21,Friday
49067.0,0.0,2019-05-31 22:00:00,Fri,5.0,2019,05,22,Friday
45458.0,0.0,2019-05-31 23:00:00,Fri,5.0,2019,05,23,Friday
42618.0,0.0,2019-06-01 00:00:00,Sat,6.0,2019,06,00,Saturday
40316.0,0.0,2019-06-01 01:00:00,Sat,6.0,2019,06,01,Saturday
39211.0,0.0,2019-06-01 02:00:00,Sat,6.0,2019,06,02,Saturday
38697.0,0.0,2019-06-01 03:00:00,Sat,6.0,2019,06,03,Saturday
39001.0,0.0,2019-06-01 04:00:00,Sat,6.0,2019,06,04,Saturday
38987.0,0.0,2019-06-01 05:00:00,Sat,6.0,2019,06,05,Saturday
41364.0,0.0,2019-06-01 06:00:00,Sat,6.0,2019,06,06,Saturday
44775.0,0.0,2019-06-01 07:00:00,Sat,6.0,2019,06,07,Saturday
49028.0,0.0,2019-06-01 08:00:00,Sat,6.0,2019,06,08,Saturday
51519.0,0.0,2019-06-01 09:00:00,Sat,6.0,2019,06,09,Saturday
53534.0,0.0,2019-06-01 10:00:00,Sat,6.0,2019,06,10,Saturday
54805.0,0.0,2019-06-01 11:00:00,Sat,6.0,2019,06,11,Saturday
54060.0,0.0,2019-06-01 12:00:00,Sat,6.0,2019,06,12,Saturday
52490.0,0.0,2019-06-01 13:00:00,Sat,6.0,2019,06,13,Saturday
51632.0,0.0,2019-06-01 14:00:00,Sat,6.0,2019,06,14,Saturday
50858.0,0.0,2019-06-01 15:00:00,Sat,6.0,2019,06,15,Saturday
50476.0,0.0,2019-06-01 16:00:00,Sat,6.0,2019,06,16,Saturday
50391.0,0.0,2019-06-01 17:00:00,Sat,6.0,2019,06,17,Saturday
50568.0,0.0,2019-06-01 18:00:00,Sat,6.0,2019,06,18,Saturday
49983.0,0.0,2019-06-01 19:00:00,Sat,6.0,2019,06,19,Saturday
48220.0,0.0,2019-06-01 20:00:00,Sat,6.0,2019,06,20,Saturday
46930.0,0.0,2019-06-01 21:00:00,Sat,6.0,2019,06,21,Saturday
46328.0,0.0,2019-06-01 22:00:00,Sat,6.0,2019,06,22,Saturday
43377.0,0.0,2019-06-01 23:00:00,Sat,6.0,2019,06,23,Saturday
40351.0,0.0,2019-06-02 00:00:00,Sun,0.0,2019,06,00,Sunday
38488.0,0.0,2019-06-02 01:00:00,Sun,0.0,2019,06,01,Sunday
36765.0,0.0,2019-06-02 02:00:00,Sun,0.0,2019,06,02,Sunday
36564.0,0.0,2019-06-02 03:00:00,Sun,0.0,2019,06,03,Sunday
36065.0,0.0,2019-06-02 04:00:00,Sun,0.0,2019,06,04,Sunday
35444.0,0.0,2019-06-02 05:00:00,Sun,0.0,2019,06,05,Sunday
36699.0,0.0,2019-06-02 06:00:00,Sun,0.0,2019,06,06,Sunday
38853.0,0.0,2019-06-02 07:00:00,Sun,0.0,2019,06,07,Sunday
42803.0,0.0,2019-06-02 08:00:00,Sun,0.0,2019,06,08,Sunday
45973.0,0.0,2019-06-02 09:00:00,Sun,0.0,2019,06,09,Sunday
47471.0,0.0,2019-06-02 10:00:00,Sun,0.0,2019,06,10,Sunday
48975.0,0.0,2019-06-02 11:00:00,Sun,0.0,2019,06,11,Sunday
48933.0,0.0,2019-06-02 12:00:00,Sun,0.0,2019,06,12,Sunday
47567.0,0.0,2019-06-02 13:00:00,Sun,0.0,2019,06,13,Sunday
46585.0,0.0,2019-06-02 14:00:00,Sun,0.0,2019,06,14,Sunday
45628.0,0.0,2019-06-02 15:00:00,Sun,0.0,2019,06,15,Sunday
45449.0,0.0,2019-06-02 16:00:00,Sun,0.0,2019,06,16,Sunday
46696.0,0.0,2019-06-02 17:00:00,Sun,0.0,2019,06,17,Sunday
47998.0,0.0,2019-06-02 18:00:00,Sun,0.0,2019,06,18,Sunday
49072.0,0.0,2019-06-02 19:00:00,Sun,0.0,2019,06,19,Sunday
49058.0,0.0,2019-06-02 20:00:00,Sun,0.0,2019,06,20,Sunday
48183.0,0.0,2019-06-02 21:00:00,Sun,0.0,2019,06,21,Sunday
48391.0,0.0,2019-06-02 22:00:00,Sun,0.0,2019,06,22,Sunday
45697.0,0.0,2019-06-02 23:00:00,Sun,0.0,2019,06,23,Sunday
43806.0,0.0,2019-06-03 00:00:00,Mon,1.0,2019,06,00,Monday
42037.0,0.0,2019-06-03 01:00:00,Mon,1.0,2019,06,01,Monday
41220.0,0.0,2019-06-03 02:00:00,Mon,1.0,2019,06,02,Monday
40881.0,0.0,2019-06-03 03:00:00,Mon,1.0,2019,06,03,Monday
41233.0,0.0,2019-06-03 04:00:00,Mon,1.0,2019,06,04,Monday
44884.0,0.0,2019-06-03 05:00:00,Mon,1.0,2019,06,05,Monday
53980.0,0.0,2019-06-03 06:00:00,Mon,1.0,2019,06,06,Monday
60685.0,0.0,2019-06-03 07:00:00,Mon,1.0,2019,06,07,Monday
63742.0,0.0,2019-06-03 08:00:00,Mon,1.0,2019,06,08,Monday
65046.0,0.0,2019-06-03 09:00:00,Mon,1.0,2019,06,09,Monday
66489.0,0.0,2019-06-03 10:00:00,Mon,1.0,2019,06,10,Monday
68138.0,0.0,2019-06-03 11:00:00,Mon,1.0,2019,06,11,Monday
67932.0,0.0,2019-06-03 12:00:00,Mon,1.0,2019,06,12,Monday
67676.0,0.0,2019-06-03 13:00:00,Mon,1.0,2019,06,13,Monday
66724.0,0.0,2019-06-03 14:00:00,Mon,1.0,2019,06,14,Monday
66466.0,0.0,2019-06-03 15:00:00,Mon,1.0,2019,06,15,Monday
65233.0,0.0,2019-06-03 16:00:00,Mon,1.0,2019,06,16,Monday
65063.0,0.0,2019-06-03 17:00:00,Mon,1.0,2019,06,17,Monday
63695.0,0.0,2019-06-03 18:00:00,Mon,1.0,2019,06,18,Monday
62885.0,0.0,2019-06-03 19:00:00,Mon,1.0,2019,06,19,Monday
61139.0,0.0,2019-06-03 20:00:00,Mon,1.0,2019,06,20,Monday
58771.0,0.0,2019-06-03 21:00:00,Mon,1.0,2019,06,21,Monday
55269.0,0.0,2019-06-03 22:00:00,Mon,1.0,2019,06,22,Monday
50884.0,0.0,2019-06-03 23:00:00,Mon,1.0,2019,06,23,Monday
47321.0,0.0,2019-06-04 00:00:00,Tue,2.0,2019,06,00,Tuesday-Thursday
45760.0,0.0,2019-06-04 01:00:00,Tue,2.0,2019,06,01,Tuesday-Thursday
44858.0,0.0,2019-06-04 02:00:00,Tue,2.0,2019,06,02,Tuesday-Thursday
44813.0,0.0,2019-06-04 03:00:00,Tue,2.0,2019,06,03,Tuesday-Thursday
45705.0,0.0,2019-06-04 04:00:00,Tue,2.0,2019,06,04,Tuesday-Thursday
48782.0,0.0,2019-06-04 05:00:00,Tue,2.0,2019,06,05,Tuesday-Thursday
56985.0,0.0,2019-06-04 06:00:00,Tue,2.0,2019,06,06,Tuesday-Thursday
62306.0,0.0,2019-06-04 07:00:00,Tue,2.0,2019,06,07,Tuesday-Thursday
64847.0,0.0,2019-06-04 08:00:00,Tue,2.0,2019,06,08,Tuesday-Thursday
65829.0,0.0,2019-06-04 09:00:00,Tue,2.0,2019,06,09,Tuesday-Thursday
66977.0,0.0,2019-06-04 10:00:00,Tue,2.0,2019,06,10,Tuesday-Thursday
68036.0,0.0,2019-06-04 11:00:00,Tue,2.0,2019,06,11,Tuesday-Thursday
67866.0,0.0,2019-06-04 12:00:00,Tue,2.0,2019,06,12,Tuesday-Thursday
67588.0,0.0,2019-06-04 13:00:00,Tue,2.0,2019,06,13,Tuesday-Thursday
66591.0,0.0,2019-06-04 14:00:00,Tue,2.0,2019,06,14,Tuesday-Thursday
65414.0,0.0,2019-06-04 15:00:00,Tue,2.0,2019,06,15,Tuesday-Thursday
63999.0,0.0,2019-06-04 16:00:00,Tue,2.0,2019,06,16,Tuesday-Thursday
64055.0,0.0,2019-06-04 17:00:00,Tue,2.0,2019,06,17,Tuesday-Thursday
63315.0,0.0,2019-06-04 18:00:00,Tue,2.0,2019,06,18,Tuesday-Thursday
62690.0,0.0,2019-06-04 19:00:00,Tue,2.0,2019,06,19,Tuesday-Thursday
61218.0,0.0,2019-06-04 20:00:00,Tue,2.0,2019,06,20,Tuesday-Thursday
